Country,Sex,Economic Activity,Currency,Year,Earning
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2014,234.05
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2014,87.04
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2014,1802074.67
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2014,408.37
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2014,151.88
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: Local currency,2014,1476077.84
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2014,334.5
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2014,124.4
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2014,2659427
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2014,602.66
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2014,224.14
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2014,1956729.8
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2014,443.42
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2014,164.91
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2014,2508797.94
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2014,568.53
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2014,211.44
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: Local currency,2014,1432955.8
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2014,324.73
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,120.77
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: Local currency,2014,609639.33
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2014,138.15
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2014,51.38
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2014,1223256.98
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2014,277.21
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2014,103.1
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: Local currency,2014,1799868.3
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2014,407.87
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2014,151.69
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2014,2100847.12
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2014,476.08
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2014,177.06
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2014,1612640.64
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2014,365.45
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2014,135.91
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2014,1716940.61
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2014,389.08
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2014,144.7
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Total,Currency: Local currency,2014,1703837.07
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Total,Currency: 2017 PPP $,2014,386.11
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Total,Currency: U.S. dollars,2014,143.6
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: Local currency,2014,907357.62
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: 2017 PPP $,2014,205.62
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: U.S. dollars,2014,76.47
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: Local currency,2014,2762900.31
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: 2017 PPP $,2014,626.11
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: U.S. dollars,2014,232.86
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: Local currency,2014,1588342.18
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: 2017 PPP $,2014,359.94
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: U.S. dollars,2014,133.87
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: Local currency,2014,2548016.57
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: 2017 PPP $,2014,577.41
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: U.S. dollars,2014,214.75
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: Local currency,2014,1519782.14
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: 2017 PPP $,2014,344.4
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: U.S. dollars,2014,128.09
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): F. Construction,Currency: Local currency,2014,1484362.29
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): F. Construction,Currency: 2017 PPP $,2014,336.38
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): F. Construction,Currency: U.S. dollars,2014,125.1
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: Local currency,2014,1436468.69
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: 2017 PPP $,2014,325.52
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: U.S. dollars,2014,121.07
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: Local currency,2014,1984032.33
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: 2017 PPP $,2014,449.61
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: U.S. dollars,2014,167.21
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: Local currency,2014,1518853.74
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: 2017 PPP $,2014,344.19
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: U.S. dollars,2014,128.01
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: Local currency,2014,2909507.17
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: 2017 PPP $,2014,659.33
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: U.S. dollars,2014,245.21
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: Local currency,2014,3078529.75
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: 2017 PPP $,2014,697.64
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: U.S. dollars,2014,259.46
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: Local currency,2014,2596825.13
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: 2017 PPP $,2014,588.48
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: U.S. dollars,2014,218.86
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: Local currency,2014,3192798.88
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: 2017 PPP $,2014,723.53
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: U.S. dollars,2014,269.09
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: Local currency,2014,1717017.05
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: 2017 PPP $,2014,389.1
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: U.S. dollars,2014,144.71
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: Local currency,2014,2863659.15
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: 2017 PPP $,2014,648.94
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: U.S. dollars,2014,241.35
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): P. Education,Currency: Local currency,2014,2259949.3
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): P. Education,Currency: 2017 PPP $,2014,512.13
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): P. Education,Currency: U.S. dollars,2014,190.47
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: Local currency,2014,2526034.67
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: 2017 PPP $,2014,572.43
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: U.S. dollars,2014,212.89
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: Local currency,2014,1633276.73
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: 2017 PPP $,2014,370.12
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: U.S. dollars,2014,137.65
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: Local currency,2014,1112829.4
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: 2017 PPP $,2014,252.18
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: U.S. dollars,2014,93.79
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: Local currency,2014,738559.16
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: 2017 PPP $,2014,167.37
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: U.S. dollars,2014,62.25
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Total,Currency: Local currency,2014,1833700.77
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Total,Currency: 2017 PPP $,2014,415.54
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Total,Currency: U.S. dollars,2014,154.54
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: Local currency,2014,1032794.85
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: 2017 PPP $,2014,234.05
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: U.S. dollars,2014,87.04
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: Local currency,2014,2795058.69
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: 2017 PPP $,2014,633.4
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: U.S. dollars,2014,235.57
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: Local currency,2014,1802074.67
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: 2017 PPP $,2014,408.37
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: U.S. dollars,2014,151.88
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: Local currency,2014,2566365.87
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: 2017 PPP $,2014,581.57
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: U.S. dollars,2014,216.29
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: Local currency,2014,1576917.46
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: 2017 PPP $,2014,357.35
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: U.S. dollars,2014,132.9
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): F. Construction,Currency: Local currency,2014,1476077.84
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): F. Construction,Currency: 2017 PPP $,2014,334.5
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): F. Construction,Currency: U.S. dollars,2014,124.4
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: Local currency,2014,1539184.65
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: 2017 PPP $,2014,348.8
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: U.S. dollars,2014,129.72
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: Local currency,2014,1983460.4
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: 2017 PPP $,2014,449.48
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: U.S. dollars,2014,167.17
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: Local currency,2014,1734737.19
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: 2017 PPP $,2014,393.11
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: U.S. dollars,2014,146.2
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: Local currency,2014,3092008.74
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: 2017 PPP $,2014,700.69
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: U.S. dollars,2014,260.59
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: Local currency,2014,3124369.76
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: 2017 PPP $,2014,708.02
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: U.S. dollars,2014,263.32
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: Local currency,2014,2666474.55
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: 2017 PPP $,2014,604.26
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: U.S. dollars,2014,224.73
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: Local currency,2014,3372298.57
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: 2017 PPP $,2014,764.21
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: U.S. dollars,2014,284.22
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: Local currency,2014,1666113.51
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: 2017 PPP $,2014,377.56
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: U.S. dollars,2014,140.42
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: Local currency,2014,2970014.52
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: 2017 PPP $,2014,673.04
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: U.S. dollars,2014,250.31
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: Local currency,2014,2620197.63
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: 2017 PPP $,2014,593.77
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: U.S. dollars,2014,220.83
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: Local currency,2014,3136836.85
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: 2017 PPP $,2014,710.85
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: U.S. dollars,2014,264.37
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: Local currency,2014,1625960.18
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: 2017 PPP $,2014,368.46
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: U.S. dollars,2014,137.04
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: Local currency,2014,1181661.54
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: 2017 PPP $,2014,267.78
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: U.S. dollars,2014,99.59
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: Local currency,2014,1214372.39
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: 2017 PPP $,2014,275.19
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: U.S. dollars,2014,102.35
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: Local currency,2014,1432955.8
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: 2017 PPP $,2014,324.73
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: U.S. dollars,2014,120.77
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: Local currency,2014,609639.33
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: 2017 PPP $,2014,138.15
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: U.S. dollars,2014,51.38
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: Local currency,2014,2306725.51
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: 2017 PPP $,2014,522.73
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: U.S. dollars,2014,194.41
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: Local currency,2014,1223256.98
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: 2017 PPP $,2014,277.21
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: U.S. dollars,2014,103.1
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: Local currency,2014,2314586.03
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: 2017 PPP $,2014,524.52
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: U.S. dollars,2014,195.07
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: Local currency,2014,1208548.93
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: 2017 PPP $,2014,273.87
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: U.S. dollars,2014,101.86
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: Local currency,2014,1799868.3
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: 2017 PPP $,2014,407.87
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: U.S. dollars,2014,151.69
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: Local currency,2014,1243417.85
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: 2017 PPP $,2014,281.78
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: U.S. dollars,2014,104.8
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: Local currency,2014,1991642.67
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: 2017 PPP $,2014,451.33
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: U.S. dollars,2014,167.86
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: Local currency,2014,1253864.1
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: 2017 PPP $,2014,284.14
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: U.S. dollars,2014,105.68
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: Local currency,2014,2270559.82
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: 2017 PPP $,2014,514.54
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: U.S. dollars,2014,191.36
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: Local currency,2014,2991813.49
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: 2017 PPP $,2014,677.98
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: U.S. dollars,2014,252.15
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: Local currency,2014,2354354.1
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: 2017 PPP $,2014,533.53
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: U.S. dollars,2014,198.42
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: Local currency,2014,2738018.77
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: 2017 PPP $,2014,620.47
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: U.S. dollars,2014,230.76
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: Local currency,2014,1939773.88
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: 2017 PPP $,2014,439.58
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: U.S. dollars,2014,163.48
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: Local currency,2014,2524825.19
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: 2017 PPP $,2014,572.16
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: U.S. dollars,2014,212.79
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: Local currency,2014,2012084.18
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: 2017 PPP $,2014,455.97
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: U.S. dollars,2014,169.58
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: Local currency,2014,2200943.64
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: 2017 PPP $,2014,498.76
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: U.S. dollars,2014,185.5
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: Local currency,2014,1649111.98
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: 2017 PPP $,2014,373.71
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: U.S. dollars,2014,138.99
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: Local currency,2014,944748.31
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: 2017 PPP $,2014,214.09
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: U.S. dollars,2014,79.62
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: Local currency,2014,598239.5
